id,current_word_id,next_word_id,occurrence,is_updated
6254,6892,14367,8,0
6255,6892,55422,7,0
6256,6892,20356,6,0
6257,6892,18908,5,0
6258,6892,4508,4,0
6259,6892,14299,3,0
6260,6892,42060,2,0
6261,6892,14492,1,0
6262,6894,14367,10,0
6263,6894,14299,9,0
6264,6894,20356,8,0
6265,6894,50305,7,0
6266,6894,55422,6,0
6267,6894,18908,5,0
6268,6894,30280,4,0
6269,6894,15970,3,0
6270,6894,42060,2,0
6271,6894,14492,1,0
6272,6989,14367,10,0
6273,6989,20356,9,0
6274,6989,55422,8,0
6275,6989,50305,7,0
6276,6989,39752,6,0
6277,6989,20289,5,0
6278,6989,18908,4,0
6279,6989,14299,3,0
6280,6989,62,2,0
6281,6989,42060,1,0
6282,6991,50305,10,0
6283,6991,14367,9,0
6284,6991,15970,8,0
6285,6991,20356,7,0
6286,6991,14492,6,0
6287,6991,55422,5,0
6288,6991,18908,4,0
6289,6991,39752,3,0
6290,6991,51903,2,0
6291,6991,4508,1,0
6292,6994,14367,10,0
6293,6994,20356,9,0
6294,6994,50305,8,0
6295,6994,15970,7,0
6296,6994,39752,6,0
6297,6994,55422,5,0
6298,6994,18908,4,0
6299,6994,14492,3,0
6300,6994,4508,2,0
6301,6994,4820,1,0
6302,7005,14492,10,0
6303,7005,53593,9,0
6304,7005,53602,8,0
6305,7005,29839,7,0
6306,7005,30280,6,0
6307,7005,30239,5,0
6308,7005,46883,4,0
6309,7005,14367,3,0
6310,7005,55422,2,0
6311,7005,48807,1,0
6312,7011,14492,10,0
6313,7011,53602,9,0
6314,7011,53593,8,0
6315,7011,29839,7,0
6316,7011,30239,6,0
6317,7011,30280,5,0
6318,7011,36767,4,0
6319,7011,55422,3,0
6320,7011,14367,2,0
6321,7011,46883,1,0
6322,7014,14367,9,0
6323,7014,29839,8,0
6324,7014,55422,7,0
6325,7014,30239,6,0
6326,7014,20356,5,0
6327,7014,30280,4,0
6328,7014,29309,3,0
6329,7014,62,2,0
6330,7014,37237,1,0
6331,7033,14367,10,0
6332,7033,20356,9,0
6333,7033,30239,8,0
6334,7033,50305,7,0
6335,7033,18908,6,0
6336,7033,15945,5,0
6337,7033,14299,4,0
6338,7033,4508,3,0
6339,7033,39752,2,0
6340,7033,30280,1,0
6341,7060,25675,10,0
6342,7060,14367,9,0
6343,7060,55422,8,0
6344,7060,30239,7,0
6345,7060,30280,6,0
6346,7060,20356,5,0
6347,7060,29839,4,0
6348,7060,37237,3,0
6349,7060,42013,2,0
6350,7060,29309,1,0
6351,7084,14367,10,0
6352,7084,20356,9,0
6353,7084,15970,8,0
6354,7084,14492,7,0
6355,7084,50305,6,0
6356,7084,39752,5,0
6357,7084,55422,4,0
6358,7084,18908,3,0
6359,7084,14299,2,0
6360,7084,42060,1,0
6361,7090,14367,10,0
6362,7090,55422,9,0
6363,7090,39752,8,0
6364,7090,18908,7,0
6365,7090,20356,6,0
6366,7090,20289,5,0
6367,7090,15970,4,0
6368,7090,9389,3,0
6369,7090,14492,2,0
6370,7090,62,1,0
6371,7092,6143,10,0
6372,7092,14367,9,0
6373,7092,18908,8,0
6374,7092,39752,7,0
6375,7092,20356,6,0
6376,7092,14492,5,0
6377,7092,55422,4,0
6378,7092,15970,3,0
6379,7092,20289,2,0
6380,7092,50305,1,0
6381,7108,20356,10,0
6382,7108,14367,9,0
6383,7108,55422,8,0
6384,7108,18908,7,0
6385,7108,39752,6,0
6386,7108,29839,5,0
6387,7108,30239,4,0
6388,7108,30280,3,0
6389,7108,36767,2,0
6390,7108,29309,1,0
6391,7120,39752,10,0
6392,7120,20356,9,0
6393,7120,14367,8,0
6394,7120,42060,7,0
6395,7120,18908,6,0
6396,7120,55422,5,0
6397,7120,20289,4,0
6398,7120,62,3,0
6399,7120,30239,2,0
6400,7120,35787,1,0
6401,7122,20356,10,0
6402,7122,42060,9,0
6403,7122,14367,8,0
6404,7122,39752,7,0
6405,7122,55422,6,0
6406,7122,18908,5,0
6407,7122,14492,4,0
6408,7122,48871,3,0
6409,7122,35787,2,0
6410,7122,15970,1,0
6411,7126,36767,10,0
6412,7126,14299,9,0
6413,7126,20356,8,0
6414,7126,50305,7,0
6415,7126,42060,6,0
6416,7126,4820,5,0
6417,7126,18908,4,0
6418,7126,14367,3,0
6419,7126,39752,2,0
6420,7126,26488,1,0
6421,7127,30280,10,0
6422,7127,14299,9,0
6423,7127,36767,8,0
6424,7127,50305,7,0
6425,7127,14492,6,0
6426,7127,20356,5,0
6427,7127,18908,4,0
6428,7127,14367,3,0
6429,7127,55422,2,0
6430,7127,4508,1,0
6431,7128,36767,10,0
6432,7128,14299,9,0
6433,7128,50305,8,0
6434,7128,55422,7,0
6435,7128,20356,6,0
6436,7128,18908,5,0
6437,7128,14367,4,0
6438,7128,4508,3,0
6439,7128,53593,2,0
6440,7128,53602,1,0
6441,7129,18908,10,0
6442,7129,30239,9,0
6443,7129,45830,8,0
6444,7129,20356,7,0
6445,7129,30280,6,0
6446,7129,46684,5,0
6447,7129,39752,4,0
6448,7129,29839,3,0
6449,7129,55422,2,0
6450,7129,29309,1,0
6451,7131,20356,10,0
6452,7131,14367,9,0
6453,7131,55422,8,0
6454,7131,18908,7,0
6455,7131,14299,6,0
6456,7131,50305,5,0
6457,7131,39752,4,0
6458,7131,30280,3,0
6459,7131,14492,2,0
6460,7131,30239,1,0
6461,7133,20356,10,0
6462,7133,14367,9,0
6463,7133,30280,8,0
6464,7133,50305,7,0
6465,7133,55422,6,0
6466,7133,15970,5,0
6467,7133,62,4,0
6468,7133,39752,3,0
6469,7133,14492,2,0
6470,7133,18908,1,0
6471,7135,20356,10,0
6472,7135,50305,9,0
6473,7135,14299,8,0
6474,7135,55422,7,0
6475,7135,39752,6,0
6476,7135,10859,5,0
6477,7135,14367,4,0
6478,7135,29497,3,0
6479,7135,55344,2,0
6480,7135,30280,1,0
6481,7136,36767,10,0
6482,7136,14367,9,0
6483,7136,20356,8,0
6484,7136,14299,7,0
6485,7136,50305,6,0
6486,7136,55422,5,0
6487,7136,18908,4,0
6488,7136,31470,3,0
6489,7136,4508,2,0
6490,7136,4820,1,0
6491,7138,50305,10,0
6492,7138,14299,9,0
6493,7138,36767,8,0
6494,7138,55422,7,0
6495,7138,18908,6,0
6496,7138,4820,5,0
6497,7138,14367,4,0
6498,7138,20356,3,0
6499,7138,4508,2,0
6500,7138,39752,1,0
6501,7139,20356,10,0
6502,7139,39752,9,0
6503,7139,36767,8,0
6504,7139,18908,7,0
6505,7139,14299,6,0
6506,7139,14367,5,0
6507,7139,30280,4,0
6508,7139,55422,3,0
6509,7139,50305,2,0
6510,7139,14492,1,0
6511,7144,14367,10,0
6512,7144,39752,9,0
6513,7144,55422,8,0
6514,7144,20356,7,0
6515,7144,29309,6,0
6516,7144,53045,5,0
6517,7144,4508,4,0
6518,7144,53593,3,0
6519,7144,53199,2,0
6520,7144,18908,1,0
6521,7145,14367,10,0
6522,7145,20356,9,0
6523,7145,42060,8,0
6524,7145,20289,7,0
6525,7145,55422,6,0
6526,7145,15970,5,0
6527,7145,18908,4,0
6528,7145,62,3,0
6529,7145,39752,2,0
6530,7145,29839,1,0
6531,7146,14367,10,0
6532,7146,20356,9,0
6533,7146,42060,8,0
6534,7146,55422,7,0
6535,7146,15970,6,0
6536,7146,48871,5,0
6537,7146,18908,4,0
6538,7146,39752,3,0
6539,7146,30280,2,0
6540,7146,14492,1,0
6541,7148,14367,10,0
6542,7148,39752,9,0
6543,7148,20356,8,0
6544,7148,55422,7,0
6545,7148,53045,6,0
6546,7148,18908,5,0
6547,7148,15970,4,0
6548,7148,30280,3,0
6549,7148,4508,2,0
6550,7148,30239,1,0
6551,7152,20356,10,0
6552,7152,55422,9,0
6553,7152,14367,8,0
6554,7152,4508,7,0
6555,7152,48871,6,0
6556,7152,14492,5,0
6557,7152,18908,4,0
6558,7152,4749,3,0
6559,7152,31471,2,0
6560,7152,39752,1,0
6561,7153,14367,10,0
6562,7153,20356,9,0
6563,7153,55422,8,0
6564,7153,39752,7,0
6565,7153,18908,6,0
6566,7153,15970,5,0
6567,7153,4508,4,0
6568,7153,50305,3,0
6569,7153,14492,2,0
6570,7153,14299,1,0
6571,7155,14367,10,0
6572,7155,20356,9,0
6573,7155,55422,8,0
6574,7155,18908,7,0
6575,7155,14492,6,0
6576,7155,39752,5,0
6577,7155,15970,4,0
6578,7155,4508,3,0
6579,7155,50305,2,0
6580,7155,30280,1,0
6581,7156,20356,10,0
6582,7156,39752,9,0
6583,7156,14367,8,0
6584,7156,55422,7,0
6585,7156,18908,6,0
6586,7156,15970,5,0
6587,7156,14299,4,0
6588,7156,20289,3,0
6589,7156,50305,2,0
6590,7156,14492,1,0
6591,7160,29839,10,0
6592,7160,20356,9,0
6593,7160,30239,8,0
6594,7160,18908,7,0
6595,7160,30280,6,0
6596,7160,55422,5,0
6597,7160,14367,4,0
6598,7160,36767,3,0
6599,7160,4820,2,0
6600,7160,53602,1,0
6601,7162,14492,10,0
6602,7162,29839,9,0
6603,7162,30239,8,0
6604,7162,30280,7,0
6605,7162,53593,6,0
6606,7162,53602,5,0
6607,7162,14367,4,0
6608,7162,36767,3,0
6609,7162,55422,2,0
6610,7162,18908,1,0
6611,7167,30280,10,0
6612,7167,29839,9,0
6613,7167,30239,8,0
6614,7167,14492,7,0
6615,7167,53593,6,0
6616,7167,53602,5,0
6617,7167,20356,4,0
6618,7167,14367,3,0
6619,7167,31249,2,0
6620,7167,33234,1,0
6621,7177,36767,10,0
6622,7177,20356,9,0
6623,7177,14367,8,0
6624,7177,18908,7,0
6625,7177,55422,6,0
6626,7177,30239,5,0
6627,7177,29839,4,0
6628,7177,14492,3,0
6629,7177,30280,2,0
6630,7177,53593,1,0
6631,7178,14367,10,0
6632,7178,36767,9,0
6633,7178,18908,8,0
6634,7178,20356,7,0
6635,7178,55422,6,0
6636,7178,14492,5,0
6637,7178,30239,4,0
6638,7178,29839,3,0
6639,7178,30280,2,0
6640,7178,53602,1,0
6641,7199,14367,10,0
6642,7199,14492,9,0
6643,7199,55422,8,0
6644,7199,20356,7,0
6645,7199,15970,6,0
6646,7199,39752,5,0
6647,7199,4508,4,0
6648,7199,18908,3,0
6649,7199,37237,2,0
6650,7199,53199,1,0
6651,7218,20356,10,0
6652,7218,14367,9,0
6653,7218,55422,8,0
6654,7218,18908,7,0
6655,7218,50305,6,0
6656,7218,14492,5,0
6657,7218,39752,4,0
6658,7218,14299,3,0
6659,7218,15970,2,0
6660,7218,30280,1,0
6661,7219,14367,10,0
6662,7219,55422,9,0
6663,7219,50305,8,0
6664,7219,18908,7,0
6665,7219,14492,6,0
6666,7219,20356,5,0
6667,7219,39752,4,0
6668,7219,4508,3,0
6669,7219,15970,2,0
6670,7219,53593,1,0
6671,7220,14367,10,0
6672,7220,55422,9,0
6673,7220,50305,8,0
6674,7220,14492,7,0
6675,7220,18908,6,0
6676,7220,20356,5,0
6677,7220,4508,4,0
6678,7220,15970,3,0
6679,7220,39752,2,0
6680,7220,36767,1,0
6681,7221,14367,10,0
6682,7221,14492,9,0
6683,7221,55422,8,0
6684,7221,50305,7,0
6685,7221,20356,6,0
6686,7221,18908,5,0
6687,7221,39752,4,0
6688,7221,30280,3,0
6689,7221,4508,2,0
6690,7221,15970,1,0
6691,7247,55422,10,0
6692,7247,62,9,0
6693,7247,18908,8,0
6694,7247,37237,7,0
6695,7247,14492,6,0
6696,7247,14367,5,0
6697,7247,4508,4,0
6698,7247,30239,3,0
6699,7247,29839,2,0
6700,7247,20356,1,0
6701,7272,20356,10,0
6702,7272,55422,9,0
6703,7272,14367,8,0
6704,7272,50305,7,0
6705,7272,18908,6,0
6706,7272,14299,5,0
6707,7272,39752,4,0
6708,7272,15970,3,0
6709,7272,42060,2,0
6710,7272,30239,1,0
6711,7287,20356,10,0
6712,7287,14367,9,0
6713,7287,55422,8,0
6714,7287,14492,7,0
6715,7287,14299,6,0
6716,7287,18908,5,0
6717,7287,50305,4,0
6718,7287,42060,3,0
6719,7287,30280,2,0
6720,7287,62,1,0
6721,7307,14367,10,0
6722,7307,14492,9,0
6723,7307,15970,8,0
6724,7307,55422,7,0
6725,7307,20356,6,0
6726,7307,39752,5,0
6727,7307,18908,4,0
6728,7307,30280,3,0
6729,7307,30239,2,0
6730,7307,4820,1,0
6731,7313,14367,10,0
6732,7313,14492,9,0
6733,7313,55422,8,0
6734,7313,14299,7,0
6735,7313,15970,6,0
6736,7313,18908,5,0
6737,7313,50305,4,0
6738,7313,39752,3,0
6739,7313,20356,2,0
6740,7313,30280,1,0
6741,7321,14367,10,0
6742,7321,14492,9,0
6743,7321,20356,8,0
6744,7321,15970,7,0
6745,7321,14299,6,0
6746,7321,39752,5,0
6747,7321,50305,4,0
6748,7321,55422,3,0
6749,7321,18908,2,0
6750,7321,30239,1,0
6751,7323,14367,10,0
6752,7323,14492,9,0
6753,7323,15970,8,0
6754,7323,14299,7,0
6755,7323,20356,6,0
6756,7323,50305,5,0
6757,7323,42060,4,0
6758,7323,55422,3,0
6759,7323,4820,2,0
6760,7323,18908,1,0
6761,7342,26488,10,0
6762,7342,30239,9,0
6763,7342,29839,8,0
6764,7342,30280,7,0
6765,7342,29309,6,0
6766,7342,35787,5,0
6767,7342,18908,4,0
6768,7342,53593,3,0
6769,7342,53602,2,0
6770,7342,55422,1,0
6771,7358,20356,10,0
6772,7358,39752,9,0
6773,7358,18908,8,0
6774,7358,55422,7,0
6775,7358,30239,6,0
6776,7358,29839,5,0
6777,7358,30280,4,0
6778,7358,62,3,0
6779,7358,15970,2,0
6780,7358,50305,1,0
6781,7383,14492,10,0
6782,7383,53593,9,0
6783,7383,30239,8,0
6784,7383,30280,7,0
6785,7383,14367,6,0
6786,7383,55422,5,0
6787,7383,29839,4,0
6788,7383,53602,3,0
6789,7383,20356,2,0
6790,7383,4508,1,0
6791,7390,14492,10,0
6792,7390,30280,9,0
6793,7390,53593,8,0
6794,7390,30239,7,0
6795,7390,29839,6,0
6796,7390,20356,5,0
6797,7390,53602,4,0
6798,7390,14367,3,0
6799,7390,36767,2,0
6800,7390,55422,1,0
6801,7401,20356,10,0
6802,7401,36767,9,0
6803,7401,55422,8,0
6804,7401,14492,7,0
6805,7401,30239,6,0
6806,7401,14299,5,0
6807,7401,14367,4,0
6808,7401,30280,3,0
6809,7401,4508,2,0
6810,7401,50305,1,0
6811,7402,36767,10,0
6812,7402,20356,9,0
6813,7402,55422,8,0
6814,7402,14299,7,0
6815,7402,4508,6,0
6816,7402,4820,5,0
6817,7402,14367,4,0
6818,7402,18908,3,0
6819,7402,14492,2,0
6820,7402,30239,1,0
6821,7404,20356,10,0
6822,7404,36767,9,0
6823,7404,55422,8,0
6824,7404,14299,7,0
6825,7404,14492,6,0
6826,7404,30280,5,0
6827,7404,18908,4,0
6828,7404,50305,3,0
6829,7404,14367,2,0
6830,7404,4508,1,0
6831,7405,14367,10,0
6832,7405,53593,9,0
6833,7405,55422,8,0
6834,7405,20356,7,0
6835,7405,53602,6,0
6836,7405,18908,5,0
6837,7405,15970,4,0
6838,7405,30239,3,0
6839,7405,14492,2,0
6840,7405,39752,1,0
6841,7416,55422,10,0
6842,7416,14367,9,0
6843,7416,15970,8,0
6844,7416,20289,7,0
6845,7416,18908,6,0
6846,7416,39752,5,0
6847,7416,20356,4,0
6848,7416,4820,3,0
6849,7416,53199,2,0
6850,7416,4508,1,0
6851,7424,20289,10,0
6852,7424,62,9,0
6853,7424,34643,8,0
6854,7424,42060,7,0
6855,7424,55422,6,0
6856,7424,20356,5,0
6857,7424,14367,4,0
6858,7424,18908,3,0
6859,7424,30239,2,0
6860,7424,26488,1,0
6861,7426,48871,10,0
6862,7426,34643,9,0
6863,7426,20356,8,0
6864,7426,35831,7,0
6865,7426,55422,6,0
6866,7426,42060,5,0
6867,7426,14367,4,0
6868,7426,18908,3,0
6869,7426,30280,2,0
6870,7426,30239,1,0
6871,7437,14367,10,0
6872,7437,18908,9,0
6873,7437,55422,8,0
6874,7437,20356,7,0
6875,7437,39752,6,0
6876,7437,50305,5,0
6877,7437,14492,4,0
6878,7437,4820,3,0
6879,7437,15970,2,0
6880,7437,14299,1,0
6881,7448,14367,10,0
6882,7448,55422,9,0
6883,7448,20356,8,0
6884,7448,39752,7,0
6885,7448,15970,6,0
6886,7448,18908,5,0
6887,7448,14492,4,0
6888,7448,4508,3,0
6889,7448,20289,2,0
6890,7448,62,1,0
6891,7460,14367,10,0
6892,7460,20356,9,0
6893,7460,55422,8,0
6894,7460,39752,7,0
6895,7460,14492,6,0
6896,7460,18908,5,0
6897,7460,15970,4,0
6898,7460,50305,3,0
6899,7460,4508,2,0
6900,7460,62,1,0
6901,7485,14367,10,0
6902,7485,39752,9,0
6903,7485,15970,8,0
6904,7485,20356,7,0
6905,7485,18908,6,0
6906,7485,55422,5,0
6907,7485,20289,4,0
6908,7485,14492,3,0
6909,7485,53593,2,0
6910,7485,4820,1,0
6911,7509,53593,10,0
6912,7509,14367,9,0
6913,7509,53602,8,0
6914,7509,15970,7,0
6915,7509,14492,6,0
6916,7509,30239,5,0
6917,7509,29839,4,0
6918,7509,55422,3,0
6919,7509,30280,2,0
6920,7509,37237,1,0
6921,7514,20356,10,0
6922,7514,14367,9,0
6923,7514,4820,8,0
6924,7514,39752,7,0
6925,7514,50305,6,0
6926,7514,48871,5,0
6927,7514,55422,4,0
6928,7514,14299,3,0
6929,7514,18908,2,0
6930,7514,14492,1,0
6931,7551,20356,10,0
6932,7551,18908,9,0
6933,7551,55422,8,0
6934,7551,50305,7,0
6935,7551,4820,6,0
6936,7551,39752,5,0
6937,7551,14367,4,0
6938,7551,14299,3,0
6939,7551,53593,2,0
6940,7551,36767,1,0
6941,7552,50305,10,0
6942,7552,4820,9,0
6943,7552,20356,8,0
6944,7552,55422,7,0
6945,7552,29309,6,0
6946,7552,39752,5,0
6947,7552,18908,4,0
6948,7552,14367,3,0
6949,7552,14299,2,0
6950,7552,36767,1,0
6951,7554,14367,10,0
6952,7554,55422,9,0
6953,7554,20356,8,0
6954,7554,15970,7,0
6955,7554,18908,6,0
6956,7554,53199,5,0
6957,7554,14492,4,0
6958,7554,39752,3,0
6959,7554,20289,2,0
6960,7554,30239,1,0
6961,7556,14492,10,0
6962,7556,53602,9,0
6963,7556,53593,8,0
6964,7556,29839,7,0
6965,7556,50305,6,0
6966,7556,14367,5,0
6967,7556,30239,4,0
6968,7556,8773,3,0
6969,7556,30280,2,0
6970,7556,55422,1,0
6971,7565,14367,10,0
6972,7565,39752,9,0
6973,7565,20356,8,0
6974,7565,20289,7,0
6975,7565,55422,6,0
6976,7565,62,5,0
6977,7565,18908,4,0
6978,7565,42060,3,0
6979,7565,35787,2,0
6980,7565,14492,1,0
6981,7615,39752,10,0
6982,7615,48663,9,0
6983,7615,20356,8,0
6984,7615,30239,7,0
6985,7615,36767,6,0
6986,7615,14367,5,0
6987,7615,30280,4,0
6988,7615,31249,3,0
6989,7615,29839,2,0
6990,7615,33234,1,0
6991,7626,30280,10,0
6992,7626,30239,9,0
6993,7626,29839,8,0
6994,7626,8773,7,0
6995,7626,39752,6,0
6996,7626,14492,5,0
6997,7626,53602,4,0
6998,7626,20356,3,0
6999,7626,31249,2,0
7000,7626,8943,1,0
7001,7627,30280,10,0
7002,7627,29839,9,0
7003,7627,30239,8,0
7004,7627,31249,7,0
7005,7627,33234,6,0
7006,7627,51903,5,0
7007,7627,20356,4,0
7008,7627,39752,3,0
7009,7627,51989,2,0
7010,7627,42013,1,0
7011,7679,14367,10,0
7012,7679,20356,9,0
7013,7679,15970,8,0
7014,7679,29309,7,0
7015,7679,31470,6,0
7016,7679,35787,5,0
7017,7679,34863,4,0
7018,7679,55422,3,0
7019,7679,36270,2,0
7020,7679,14492,1,0
7021,7681,14367,10,0
7022,7681,20356,9,0
7023,7681,55422,8,0
7024,7681,62,7,0
7025,7681,30280,6,0
7026,7681,39752,5,0
7027,7681,15970,4,0
7028,7681,37237,3,0
7029,7681,14492,2,0
7030,7681,29309,1,0
7031,7686,14367,10,0
7032,7686,20356,9,0
7033,7686,42060,8,0
7034,7686,55422,7,0
7035,7686,18908,6,0
7036,7686,15970,5,0
7037,7686,29309,4,0
7038,7686,26488,3,0
7039,7686,39752,2,0
7040,7686,14299,1,0
7041,7688,14367,10,0
7042,7688,55422,9,0
7043,7688,39752,8,0
7044,7688,20356,7,0
7045,7688,14492,6,0
7046,7688,18908,5,0
7047,7688,15970,4,0
7048,7688,30280,3,0
7049,7688,14299,2,0
7050,7688,4508,1,0
7051,7693,42013,10,0
7052,7693,29309,9,0
7053,7693,26488,8,0
7054,7693,20289,7,0
7055,7693,35787,6,0
7056,7693,37237,5,0
7057,7693,62,4,0
7058,7693,7694,3,0
7059,7693,30239,2,0
7060,7693,48263,1,0
7061,7701,55422,10,0
7062,7701,14367,9,0
7063,7701,14299,8,0
7064,7701,18908,7,0
7065,7701,39752,6,0
7066,7701,4508,5,0
7067,7701,50305,4,0
7068,7701,4820,3,0
7069,7701,15970,2,0
7070,7701,20356,1,0
7071,7716,14367,10,0
7072,7716,55422,9,0
7073,7716,15970,8,0
7074,7716,4820,7,0
7075,7716,20356,6,0
7076,7716,34086,5,0
7077,7716,4508,4,0
7078,7716,14492,3,0
7079,7716,42060,2,0
7080,7716,29309,1,0
7081,7751,29839,10,0
7082,7751,30239,9,0
7083,7751,53593,8,0
7084,7751,14492,7,0
7085,7751,53602,6,0
7086,7751,42013,5,0
7087,7751,55422,4,0
7088,7751,18908,3,0
7089,7751,14367,2,0
7090,7751,20356,1,0
7091,7753,14492,10,0
7092,7753,30280,9,0
7093,7753,8943,8,0
7094,7753,14299,7,0
7095,7753,50305,6,0
7096,7753,29839,5,0
7097,7753,30239,4,0
7098,7753,53602,3,0
7099,7753,53593,2,0
7100,7753,51592,1,0
7101,7760,30280,10,0
7102,7760,14492,9,0
7103,7760,29839,8,0
7104,7760,30239,7,0
7105,7760,8943,6,0
7106,7760,51592,5,0
7107,7760,14299,4,0
7108,7760,51903,3,0
7109,7760,53593,2,0
7110,7760,53602,1,0
7111,7761,14492,10,0
7112,7761,30280,9,0
7113,7761,29839,8,0
7114,7761,30239,7,0
7115,7761,53593,6,0
7116,7761,53602,5,0
7117,7761,55422,4,0
7118,7761,20356,3,0
7119,7761,14299,2,0
7120,7761,18908,1,0
7121,7768,14367,10,0
7122,7768,39752,9,0
7123,7768,55422,8,0
7124,7768,20356,7,0
7125,7768,18908,6,0
7126,7768,15970,5,0
7127,7768,29839,4,0
7128,7768,30239,3,0
7129,7768,14299,2,0
7130,7768,4508,1,0
7131,7769,14367,10,0
7132,7769,39752,9,0
7133,7769,20356,8,0
7134,7769,55422,7,0
7135,7769,14492,6,0
7136,7769,50305,5,0
7137,7769,14299,4,0
7138,7769,15970,3,0
7139,7769,18908,2,0
7140,7769,4508,1,0
7141,7781,14299,10,0
7142,7781,50305,9,0
7143,7781,18908,8,0
7144,7781,55422,7,0
7145,7781,20356,6,0
7146,7781,14367,5,0
7147,7781,36767,4,0
7148,7781,39752,3,0
7149,7781,14492,2,0
7150,7781,4508,1,0
7151,7782,14299,10,0
7152,7782,18908,9,0
7153,7782,36767,8,0
7154,7782,14367,7,0
7155,7782,50305,6,0
7156,7782,55422,5,0
7157,7782,14492,4,0
7158,7782,20356,3,0
7159,7782,4508,2,0
7160,7782,39752,1,0
7161,7783,14299,10,0
7162,7783,36767,9,0
7163,7783,50305,8,0
7164,7783,20356,7,0
7165,7783,18908,6,0
7166,7783,55422,5,0
7167,7783,14492,4,0
7168,7783,30280,3,0
7169,7783,14367,2,0
7170,7783,4508,1,0
7171,7784,14299,10,0
7172,7784,55422,9,0
7173,7784,18908,8,0
7174,7784,14492,7,0
7175,7784,50305,6,0
7176,7784,20356,5,0
7177,7784,36767,4,0
7178,7784,14367,3,0
7179,7784,4508,2,0
7180,7784,30280,1,0
7181,7791,14367,10,0
7182,7791,62,9,0
7183,7791,18908,8,0
7184,7791,14492,7,0
7185,7791,55422,6,0
7186,7791,15970,5,0
7187,7791,20356,4,0
7188,7791,50305,3,0
7189,7791,14299,2,0
7190,7791,20289,1,0
7191,7798,14367,10,0
7192,7798,39752,9,0
7193,7798,55422,8,0
7194,7798,15970,7,0
7195,7798,18908,6,0
7196,7798,14492,5,0
7197,7798,62,4,0
7198,7798,42060,3,0
7199,7798,20356,2,0
7200,7798,4508,1,0
7201,7799,14367,10,0
7202,7799,39752,9,0
7203,7799,55422,8,0
7204,7799,15970,7,0
7205,7799,18908,6,0
7206,7799,20356,5,0
7207,7799,14492,4,0
7208,7799,42013,3,0
7209,7799,62,2,0
7210,7799,42060,1,0
7211,7809,14367,10,0
7212,7809,14492,9,0
7213,7809,20356,8,0
7214,7809,15970,7,0
7215,7809,42060,6,0
7216,7809,30239,5,0
7217,7809,55422,4,0
7218,7809,18908,3,0
7219,7809,35787,2,0
7220,7809,26488,1,0
7221,7818,1585,10,0
7222,7818,53199,9,0
7223,7818,31382,8,0
7224,7818,20356,7,0
7225,7818,50606,6,0
7226,7818,14367,5,0
7227,7818,9018,4,0
7228,7818,50148,3,0
7229,7818,50147,2,0
7230,7818,33097,1,0
7231,7830,14299,10,0
7232,7830,20356,9,0
7233,7830,42060,8,0
7234,7830,50305,7,0
7235,7830,14367,6,0
7236,7830,18908,5,0
7237,7830,55422,4,0
7238,7830,39752,3,0
7239,7830,4508,2,0
7240,7830,29309,1,0
7241,7839,20356,10,0
7242,7839,55422,9,0
7243,7839,14367,8,0
7244,7839,39752,7,0
7245,7839,4508,6,0
7246,7839,18908,5,0
7247,7839,15970,4,0
7248,7839,4820,3,0
7249,7839,14299,2,0
7250,7839,50305,1,0
7251,7850,55422,10,0
7252,7850,14367,9,0
7253,7850,39752,8,0
7254,7850,18908,7,0
7255,7850,20356,6,0
7256,7850,20289,5,0
7257,7850,4508,4,0
7258,7850,4820,3,0
7259,7850,15970,2,0
7260,7850,62,1,0
7261,7853,55422,10,0
7262,7853,20356,9,0
7263,7853,18908,8,0
7264,7853,14367,7,0
7265,7853,39752,6,0
7266,7853,4508,5,0
7267,7853,4820,4,0
7268,7853,20289,3,0
7269,7853,14299,2,0
7270,7853,62,1,0
7271,7860,14367,10,0
7272,7860,14492,9,0
7273,7860,55422,8,0
7274,7860,20356,7,0
7275,7860,15970,6,0
7276,7860,39752,5,0
7277,7860,30239,4,0
7278,7860,30280,3,0
7279,7860,18908,2,0
7280,7860,36270,1,0
7281,7862,14367,10,0
7282,7862,14492,9,0
7283,7862,55422,8,0
7284,7862,20356,7,0
7285,7862,39752,6,0
7286,7862,30280,5,0
7287,7862,18908,4,0
7288,7862,15970,3,0
7289,7862,50305,2,0
7290,7862,36270,1,0
7291,7870,42013,10,0
7292,7870,29309,9,0
7293,7870,26488,8,0
7294,7870,20289,7,0
7295,7870,35787,6,0
7296,7870,37237,5,0
7297,7870,62,4,0
7298,7870,7694,3,0
7299,7870,30239,2,0
7300,7870,48263,1,0
7301,7879,55422,10,0
7302,7879,20356,9,0
7303,7879,50305,8,0
7304,7879,14367,7,0
7305,7879,42060,6,0
7306,7879,14299,5,0
7307,7879,18908,4,0
7308,7879,26488,3,0
7309,7879,20289,2,0
7310,7879,39752,1,0
7311,7883,55422,10,0
7312,7883,20356,9,0
7313,7883,50305,8,0
7314,7883,14367,7,0
7315,7883,42060,6,0
7316,7883,14299,5,0
7317,7883,18908,4,0
7318,7883,39752,3,0
7319,7883,4508,2,0
7320,7883,4820,1,0
7321,7885,14367,10,0
7322,7885,55422,9,0
7323,7885,14492,8,0
7324,7885,20356,7,0
7325,7885,18908,6,0
7326,7885,39752,5,0
7327,7885,4508,4,0
7328,7885,15970,3,0
7329,7885,37237,2,0
